name;price;info;link;"Разрешение | Кол-во лучей | Высота защиты";"Количество лучей";Разрешение;"Контролируемая высота барьера";"Минимальный размер контролируемого объекта";"Способ подключения";"Ширина защитной зоны";"Ток потребления приемника";"Ток потребления излучателя";"Время срабатывания";"Температура эксплуатации фотобарьера";"Тип безопасности";Быстродействие;"Защита от солнца";"Наличие виброгасителей";"Диапазон рабочих напряжений";"Номинальное напряжение питания";"Пульсации рабочих напряжений";"Падение напряжения на приемнике";"Ток нагрузки";"Комплексная защита приемника";"Индикация включения";"Индикация питания";"Степень защиты по ГОСТ 14254-96";"Материал оптики";"Категория безопасности";Выход;"Выход СОСТОЯНИЕ СИСТЕМЫ";"Время отклика";"Контроль внешнего реле";"Количество присоединяемых фотобарьеров";"Тип электрического соединения";"Температура эксплуатации";"Пылевлагонепроницаемость по ГОСТ 14254-2015";"Максимальный ток нагрузки";"Выходная мощность номинальная";"Порог срабатывания защиты по току";"Ток нагрузки | Мощность";"Габаритные размеры";"Способ установки";"Входное напряжение питания";"Частота входного переменного напряжения питания";"Номинальное выходное напряжение";"Нестабильность напряжения на выходе при изменении напряжения питания";"Электрическая прочность изоляции: вход-выход";"Электрическая прочность изоляции вход-корпус";"Входной ток при входном напряжении питания ~ 220В";"Диапазон температур рабочей среды";"Уровень радиопомех (группа по ГОСТ Р 51527)";"Степень защиты корпуса";"Материал корпуса";"Выходной сигнал влажности";"Электрическое подключение";"Напряжение питания";"Сопротивление нагрузки";"Ток потребления";"Материал корпуса сенсора";"Конструктивное исполнение";"Шкала измерения влажности";"Максимальное отклонение в диапазоне 0...90%";"Максимальное отклонение в диапазоне 90...100%";"Номинальное отклонение";"Герметичность по ГОСТ 14254-96";"Защита от неправильного подключения";"Диапазон рабочих температур";"Время готовности после подачи питания";"Выходной сигнал";"Точность преобразования температуры";"Шкала измерения температуры";"Диапазон питания";"Тип выходного сигнала";"Защита от выбросов напряжения";"Защита от превышения тока в нагрузке";"Диапазон измерения температуры";"Показатель тепловой инерции";"Номинальное напряжение питания постоянного тока";"Длина иглы";"Тип электрического подключения";"Диаметр иглы";"Длина погружаемой части";"Резьба присоединения";"Давление рабочее, максимальное";"Выходной сигнал температуры";"Выходной сигнал CO2";"Диапазон измерения CO2";"Точность измерения от текущего значения CO2";Калибровка;"Температура эксплуатации датчика";"Тип корпуса датчика";"Тип сенсора CO2";"Допустимая влажность (без конденсата)";"Время установки показаний";"Длина стержня";"Номинальный контролируемый уровень Lmax";"Установочный размер резьбы";"Напряжение питания постоянного тока";"Диапазон изменения тока на выходе";"Скорость изменения тока нагрузки";"Контролируемая жидкость";"Погрешность преобразования в температурном диапозоне +5…95 ?С";"Независимая регулировка чувствительности - нижнего уровня [LR1]";"Независимая регулировка чувствительности - верхнего уровня [LR2]";"Способ присоединения";"Степень защиты корпуса датчика";"Степень защиты погружаемой части датчика";"Материал оболочки погружаемой части датчика";"Давление контролируемой жидкости";"Тип коммутации";"Схема подключения";"Номинальное расстояние срабатывания [Sn]";"Рабочее расстояние переключения [Sa]";"Максимальная частота переключения";"Тип коммутации | Схема подключения";Типоразмер;"Базовая длина";"Гистерезис, не более";"Ток потребления, не более";"Комплексная защита датчика";"Степень защиты по ГОСТ 14254-2015";"Диапазон питающего напряжения";"Допустимая пульсация питающего напряжения";"Падение напряжения на ключе";"Коммутируемый ток [DC]";"Коммутируемое напряжение [DC]";"Индикаторы на датчике";"Длина направляющей";Материал;"Материал направляющей";Мощность;"Режимы работы";"Падение напряжения на датчике";"Остаточный ток (ток утечки), не более";"Коммутируемый ток [AC]";"Коммутируемое напряжение, [AC]";"Таймер задержки";"Способ установки в металл";Гистерезис;"Индикация состояния ключа";"Автоматический подогрев";"Остаточный ток, не более";"Климатическое исполнение";"Задержка срабатывания";"Заводская задержка";"Напряжение питания | Схема подключения";"Коммутируемое напряжение [AC]";"Задержка отпускания";"Тип разъёма";"Вид разъёма";Подключение;"Диаметр кабеля";"Количество контактов";"Расчетный ток при 40 °C";"Расчётное напряжение";"Тип кабеля";"Номинальное расстояние [Sn]";"Пульсация питающего напряжения, макс.";"Длина кабеля";"Тип головки №1";"Тип разъёма №1";"Вид разъёма №1";"Тип головки №2";"Тип разъёма №2";"Вид разъёма №2";"Тип корпуса регулятора";"Напряжение на нагрузке (реле)";"Ток нагрузки (реле)";"Температура эксплуатации регулятора";"Электрическое подключение регулятора";"Электрическое подключение датчика";"Герметичность датчика по ГОСТ 14254-96";"Герметичность регулятора по ГОСТ 14254-96";"Кол-во подключаемых датчиков";"Максимальная длина кабеля от датчика к регулятору";"Аналоговые входы";"Входной сигнал отн. влажности / температуры";"Потребляемая мощность, не более";"Ток потребления подключенного датчика, не более";"Количество релейных выходов";"Напряжение на нагрузке (реле), не более";"60 В [DC]";"1А (cosф =0,7)";"0…+60 °C";"1 шт.";"1 %";"0,1 °C";IP20;"Количество аналоговых входов";"Диапазон уставки уровня углекислого газа СО2";"1 ppm";"-99...99 ppm";"±5 ppm";"±50 ppm";"Тип чувствительного элемента";"Диапазон обнаружения";"Точность детектирования";"Время реакции, не более";"Время обновления показаний, не более";"Время выхода на рабочий режим после подачи питания";"Встроенная сигнализация";"Порог срабатывания №1";"Порог срабатывания №2";"Порог срабатывания №3";"Уровень громкости сигнализации на расстоянии 1м";"Количество подключаемых устройств";"Коммутируемая мощность, не более";"Коммутируемый ток, не более";"Мощность потребления, не более";"Масса, не более";"Период обновления результатов, не более";"Уровень громкости сигнализации на расстоянии 1м от сигнализатора, не менее";"Выходной унифицированный сигнал";"Шкала измерения";"Точность преобразования";"Угол настройки";Покрытие;"Соответствие типоразмеру резьбы"
"air-BASHT-D-W01 регулятор влажности и температуры с датчиком";"15 970 ?";"Диапазон питания;195...240 В [AC];Тип корпуса датчика;комнатный;Тип корпуса регулятора;на DIN-рейку;Напряжение на нагрузке (реле);240 В [AC];Ток нагрузки (реле);1A (cos=0,7);Шкала измерения влажности;0...100 %RH;Максимальное отклонение в диапазоне 0...90%;не более ±2,5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Шкала измерения температуры;-40...+60 °C;Точность преобразования температуры;±0,5 °C;Температура эксплуатации регулятора;0…+60°С;Электрическое подключение регулятора;клеммы;Электрическое подключение датчика;клеммы;Герметичность датчика по ГОСТ 14254-96;IP43;Герметичность регулятора по ГОСТ 14254-96;IP43;";https://beskonta.ru/product/air-basht-d-w01-xxxx-regulyator-vlazhnosti-i-temperatury-s-datchikom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0...100 %RH";"не более ±2,5%RH";"не более ±3,5%RH";"не более ±2%RH";;;;;;"±0,5 °C";"-40...+60 °C";"195...240 В [AC]";;;;;;;;;;;;;;;;;;;комнатный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";"240 В [AC]";"1A (cos=0,7)";0…+60°С;клеммы;клеммы;IP43;IP43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"air-BASH-D-20E регулятор влажности с датчиком";"14 840 ?";"Диапазон питания;195...240 В [AC];Кол-во подключаемых датчиков;1 шт.;Тип корпуса датчика;для теплиц;Тип корпуса регулятора;на DIN-рейку;Температура эксплуатации регулятора;0…+60°С;Температура эксплуатации датчика;-40...+85 °C;Напряжение на нагрузке (реле);240 В [AC];Ток нагрузки (реле);1A (cos=0,7);Шкала измерения влажности;0...100 %RH;Максимальное отклонение в диапазоне 0...90%;не более ±2,5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Электрическое подключение регулятора;клеммы;Электрическое подключение датчика;кабель 2м.;Герметичность датчика по ГОСТ 14254-96;IP43;Герметичность регулятора по ГОСТ 14254-96;IP43;";https://beskonta.ru/product/air-bash-d-20e-xxxx-regulyator-vlazhnosti-s-datchikom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0...100 %RH";"не более ±2,5%RH";"не более ±3,5%RH";"не более ±2%RH";;;;;;;;"195...240 В [AC]";;;;;;;;;;;;;;;;;;"-40...+85 °C";"для теплиц";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";"240 В [AC]";"1A (cos=0,7)";0…+60°С;клеммы;"кабель 2м.";IP43;IP43;"1 шт.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"air-BASH-D-20V120G регулятор влажности с датчиком";"14 780 ?";"Диапазон питания;195...240 В [AC];Кол-во подключаемых датчиков;1 шт.;Тип корпуса датчика;маятниковый;Тип корпуса регулятора;на DIN-рейку;Температура эксплуатации регулятора;0…+60°С;Температура эксплуатации датчика;-40...+85 °C;Напряжение на нагрузке (реле);240 В [AC];Ток нагрузки (реле);1A (cos=0,7);Шкала измерения влажности;0...100 %RH;Максимальное отклонение в диапазоне 0...90%;не более ±2,5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Электрическое подключение регулятора;клеммы;Электрическое подключение датчика;кабель 2м.;Герметичность датчика по ГОСТ 14254-96;IP43;Герметичность регулятора по ГОСТ 14254-96;IP43;";https://beskonta.ru/product/air-bash-d-20v120g-xxxx-regulyator-vlazhnosti-s-datchikom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0...100 %RH";"не более ±2,5%RH";"не более ±3,5%RH";"не более ±2%RH";;;;;;;;"195...240 В [AC]";;;;;;;;;;;;;;;;;;"-40...+85 °C";маятниковый;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";"240 В [AC]";"1A (cos=0,7)";0…+60°С;клеммы;"кабель 2м.";IP43;IP43;"1 шт.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"air-BASH-D-79B35 регулятор влажности с датчиком";"15 000 ?";"Диапазон питания;195...240 В [AC];Кол-во подключаемых датчиков;1 шт.;Тип корпуса датчика;настенный;Тип корпуса регулятора;на DIN-рейку;Температура эксплуатации регулятора;0…+60°С;Температура эксплуатации датчика;-40...+85 °C;Напряжение на нагрузке (реле);240 В [AC];Ток нагрузки (реле);1A (cos=0,7);Шкала измерения влажности;0...100 %RH;Максимальное отклонение в диапазоне 0...90%;не более ±2,5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Электрическое подключение регулятора;клеммы;Электрическое подключение датчика;кабель 2м.;Герметичность датчика по ГОСТ 14254-96;IP43;Герметичность регулятора по ГОСТ 14254-96;IP43;";https://beskonta.ru/product/air-bash-d-79b35-xxxx-regulyator-vlazhnosti-s-datchikom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0...100 %RH";"не более ±2,5%RH";"не более ±3,5%RH";"не более ±2%RH";;;;;;;;"195...240 В [AC]";;;;;;;;;;;;;;;;;;"-40...+85 °C";настенный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";"240 В [AC]";"1A (cos=0,7)";0…+60°С;клеммы;"кабель 2м.";IP43;IP43;"1 шт.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"air-BASH-D-W01 регулятор влажности с датчиком";"15 370 ?";"Диапазон питания;195...240 В [AC];Кол-во подключаемых датчиков;1 шт.;Тип корпуса датчика;комнатный;Тип корпуса регулятора;на DIN-рейку;Температура эксплуатации регулятора;0…+60°С;Температура эксплуатации датчика;-40...+85 °C;Напряжение на нагрузке (реле);240 В [AC];Ток нагрузки (реле);1A (cos=0,7);Шкала измерения влажности;0...100 %RH;Максимальное отклонение в диапазоне 0...90%;не более ±2,5%RH;Максимальное отклонение в диапазоне 90...100%;не более ±3,5%RH;Номинальное отклонение;не более ±2%RH;Электрическое подключение регулятора;клеммы;Электрическое подключение датчика;клеммы;Герметичность датчика по ГОСТ 14254-96;IP43;Герметичность регулятора по ГОСТ 14254-96;IP43;";https://beskonta.ru/product/air-bash-d-w01-xxxx-regulyator-vlazhnosti-s-datchikom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0...100 %RH";"не более ±2,5%RH";"не более ±3,5%RH";"не более ±2%RH";;;;;;;;"195...240 В [AC]";;;;;;;;;;;;;;;;;;"-40...+85 °C";комнатный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";"240 В [AC]";"1A (cos=0,7)";0…+60°С;клеммы;клеммы;IP43;IP43;"1 шт.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"air-BASC-D-96B55 регулятор CO2 с датчиком";"40 580 ?";"Диапазон измерения CO2;до 10000 ppm;Кол-во подключаемых датчиков;1 шт.;Температура эксплуатации датчика;0...+50 °C;Калибровка;С ручной калибровкой;Точность измерения от текущего значения CO2;±(70ppm+3%);Тип корпуса датчика;настенный;Тип корпуса регулятора;на DIN-рейку;Диапазон питания;195...240 В [AC];Напряжение на нагрузке (реле);240 В [AC];Ток нагрузки (реле);1A (cos=0,7);Тип сенсора CO2;NDIR;Время готовности после подачи питания;3 мин;Температура эксплуатации регулятора;0…+60°С;Максимальная длина кабеля от датчика к регулятору;100 м.;Герметичность датчика по ГОСТ 14254-96;IP54;Герметичность регулятора по ГОСТ 14254-96;IP43;";https://beskonta.ru/product/air-basc-d-96b55-xxxx-regulyator-co2-s-datchikom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3 мин";;;;"195...240 В [AC]";;;;;;;;;;;;;;;"до 10000 ppm";±(70ppm+3%);"С ручной калибровкой";"0...+50 °C";настенный;NDIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";"240 В [AC]";"1A (cos=0,7)";0…+60°С;;;IP54;IP43;"1 шт.";"100 м.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"air-BASC-D-30V110 регулятор CO2 с датчиком";"48 980 ?";"Диапазон измерения CO2;до 2000 ppm;Кол-во подключаемых датчиков;1 шт.;Температура эксплуатации датчика;0...+50 °C;Калибровка;С ручной калибровкой;Точность измерения от текущего значения CO2;±(70ppm+3%);Тип корпуса датчика;маятниковый;Тип корпуса регулятора;на DIN-рейку;Диапазон питания;195...240 В [AC];Напряжение на нагрузке (реле);240 В [AC];Ток нагрузки (реле);1A (cos=0,7);Тип сенсора CO2;NDIR;Время готовности после подачи питания;3 мин;Температура эксплуатации регулятора;0…+60°С;Максимальная длина кабеля от датчика к регулятору;100 м.;Герметичность датчика по ГОСТ 14254-96;IP54;Герметичность регулятора по ГОСТ 14254-96;IP43;";https://beskonta.ru/product/air-basc-d-30v110-xxxx-regulyator-co2-s-datchikom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3 мин";;;;"195...240 В [AC]";;;;;;;;;;;;;;;"до 2000 ppm";±(70ppm+3%);"С ручной калибровкой";"0...+50 °C";маятниковый;NDIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";"240 В [AC]";"1A (cos=0,7)";0…+60°С;;;IP54;IP43;"1 шт.";"100 м.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"air-BASC-D-W01 регулятор CO2 с датчиком";"54 320 ?";"Диапазон измерения CO2;до 2000 ppm;Кол-во подключаемых датчиков;1 шт.;Температура эксплуатации датчика;0...+50 °C;Калибровка;С ручной калибровкой;Точность измерения от текущего значения CO2;±(70ppm+3%);Тип корпуса датчика;комнатный;Тип корпуса регулятора;на DIN-рейку;Диапазон питания;195...240 В [AC];Напряжение на нагрузке (реле);240 В [AC];Ток нагрузки (реле);1A (cos=0,7);Тип сенсора CO2;NDIR;Время готовности после подачи питания;3 мин;Температура эксплуатации регулятора;0…+60°С;Электрическое подключение регулятора;клеммы;Электрическое подключение датчика;клеммы;Максимальная длина кабеля от датчика к регулятору;100 м.;Герметичность датчика по ГОСТ 14254-96;IP54;Герметичность регулятора по ГОСТ 14254-96;IP43;";https://beskonta.ru/product/air-basc-d-w01-xxxx-regulyator-co2-s-datchikom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3 мин";;;;"195...240 В [AC]";;;;;;;;;;;;;;;"до 2000 ppm";±(70ppm+3%);"С ручной калибровкой";"0...+50 °C";комнатный;NDIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";"240 В [AC]";"1A (cos=0,7)";0…+60°С;клеммы;клеммы;IP54;IP43;"1 шт.";"100 м.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RHT-xxxx регулятор влажности и температуры";"ЦЕНА ПО ЗАПРОСУ";"Аналоговые входы;4-20 мА (3х-проводный);Диапазон питания;15...30 В [DC];Входной сигнал отн. влажности / температуры;4-20 мА / 4-20 мА;Тип корпуса регулятора;щитовой 96х48 мм;Шкала измерения влажности;0...100 %RH;Шкала измерения температуры;-40...+60 °C;Потребляемая мощность, не более;6 ВА;Ток потребления подключенного датчика, не более;150 мА;Количество релейных выходов;1 шт. для влажности, 1 шт. для температуры;Напряжение на нагрузке (реле), не более;240 В [AC]; 60 В [DC];Ток нагрузки, А, не более;1А (cosф =0,7);Диапазон рабочих температур;0…+60 °C;Количество подключаемых датчиков;1 шт.;Диcкретность установки влажности;1 %;Диcкретность установки температуры;0,1 °C;Степень защиты регулятора по ГОСТ 14254-96;IP20;";https://beskonta.ru/product/rht-xxxx-regulyator-vlazhnosti-i-temperatury/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0...100 %RH";;;;;;;;;;"-40...+60 °C";"15...30 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"щитовой 96х48 мм";;;;;;;;;;"4-20 мА (3х-проводный)";"4-20 мА / 4-20 мА";"6 ВА";"150 мА";"1 шт. для влажности, 1 шт. для температуры";"240 В [AC]";"Ток нагрузки, А, не более";"Диапазон рабочих температур";"Количество подключаемых датчиков";"Диcкретность установки влажности";"Диcкретность установки температуры";"Степень защиты регулятора по ГОСТ 14254-96";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RHT-D-xxxx регулятор влажности и температуры";"ЦЕНА ПО ЗАПРОСУ";"Аналоговые входы;4-20 мА (3х-проводный);Диапазон питания;15...30 В [DC];Входной сигнал отн. влажности / температуры;4-20 мА / 4-20 мА;Тип корпуса регулятора;на DIN-рейку;Шкала измерения влажности;0...100 %RH;Шкала измерения температуры;-40...+60 °C;Потребляемая мощность, не более;6 ВА;Ток потребления подключенного датчика, не более;150 мА;Количество релейных выходов;1 шт. для влажности, 1 шт. для температуры;Напряжение на нагрузке (реле), не более;240 В [AC]; 60 В [DC];Ток нагрузки, А, не более;1А (cosф =0,7);Диапазон рабочих температур;0…+60 °C;Количество подключаемых датчиков;1 шт.;Диcкретность установки влажности;1 %;Диcкретность установки температуры;0,1 °C;Степень защиты регулятора по ГОСТ 14254-96;IP20;";https://beskonta.ru/product/rht-d-xxxx-regulyator-vlazhnosti-i-temperatury/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0...100 %RH";;;;;;;;;;"-40...+60 °C";"15...30 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"на DIN-рейку";;;;;;;;;;"4-20 мА (3х-проводный)";"4-20 мА / 4-20 мА";"6 ВА";"150 мА";"1 шт. для влажности, 1 шт. для температуры";"240 В [AC]";"Ток нагрузки, А, не более";"Диапазон рабочих температур";"Количество подключаемых датчиков";"Диcкретность установки влажности";"Диcкретность установки температуры";"Степень защиты регулятора по ГОСТ 14254-96";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RH-xxxx регулятор влажности";"ЦЕНА ПО ЗАПРОСУ";"Аналоговые входы;4-20 мА (3х-проводный);Диапазон питания;15...30 В [DC];Кол-во подключаемых датчиков;1 шт.;Количество релейных выходов;1 шт.;Тип корпуса регулятора;щитовой 96х48 мм;Шкала измерения влажности;0...100 %RH;Потребляемая мощность, не более;6 ВА;Ток потребления подключенного датчика, не более;150 мА;Напряжение на нагрузке (реле), не более;240 В [AC]; 60 В [DC];Ток нагрузки, А, не более;1А (cosф =0,7);Диапазон рабочих температур;0…+60 °C;Диcкретность установки влажности;1 %;Степень защиты регулятора по ГОСТ 14254-96;IP20;";https://beskonta.ru/product/rh-xxxx-regulyator-vlazhnosti/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0...100 %RH";;;;;;;;;;;"15...30 В [DC]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"щитовой 96х48 мм";;;;;;;;"1 шт.";;"4-20 мА (3х-проводный)";;"6 ВА";"150 мА";"1 шт.";"240 В [AC]";"Ток нагрузки, А, не более";"Диапазон рабочих температур";"Диcкретность установки влажности";;"Степень защиты регулятора по ГОСТ 14254-96";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
